row_id,cell_kind,corpus_tier,corpus_bytes,corpus_sha256,tokenizer,packing,backend,backend_profile,backend_transport,tokenization_layout,chunk_size,batch_chunks,threads,tokenize_time_s,pack_time_s,compress_time_s,total_time_s,throughput_mbps,compressed_bytes,ratio,token_count,peak_rss_mb,decompress_time_s,decompress_throughput_mbps,round_trip_verified,sha256_match,token_count_match,length_match,tokenizer_startup_s,error,status,started_utc,finished_utc,corpus,compress_sha256,wall_time_s,packed_bytes,unsafe_boundary_cuts
623c12b3a0d1,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,141.5577,141.5577,7.242,287959027,3.7331757757328443,0,6766.43,2.364,433.664,True,True,True,True,0.0,,done,2026-08-16T08:19:06Z,2026-08-16T08:21:30Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,143.922,,
6ca1e9fc6307,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,75.6558,75.6558,13.551,293256292,3.665741173594325,0,7283.44,2.0155,508.67,True,True,True,True,0.0,,done,2026-08-16T08:21:30Z,2026-08-16T08:22:48Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,77.6715,,
b7e22f143b3a,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,85.7193,85.7193,11.96,300219192,3.5807226607951166,0,2795.77,0.9826,1043.39,True,True,True,True,0.0,,done,2026-08-16T08:22:48Z,2026-08-16T08:24:15Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,86.7021,,
d924ca8849cc,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,12.9734,12.9734,79.023,337787664,3.182477569695973,0,1830.65,0.9681,1058.992,True,True,True,True,0.0,,done,2026-08-16T08:24:15Z,2026-08-16T08:24:29Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,13.9418,,
500b2f58b8d3,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,630.4732,630.4732,1.626,284263547,3.7817077685307288,0,4289.67,1.5087,679.526,True,True,True,True,0.0,,done,2026-08-16T08:24:29Z,2026-08-16T08:35:01Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,631.9822,,
80dcc1365171,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,gzip_9,fast,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,55.3983,55.3983,18.506,399217452,2.6927722187856657,0,50.62,5.479,187.115,True,True,True,True,0.0,,done,2026-08-16T08:35:01Z,2026-08-16T08:36:02Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,60.8776,,
02eb5c9f4015,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,none,raw_utf8,bz2_9,fast,subprocess_cli,library_batch,2097152,128,20,0.0,0.0,51.7183,51.7183,19.823,301468508,3.5658837837881228,0,52.8,24.2003,42.363,True,True,True,True,0.0,,done,2026-08-16T08:36:02Z,2026-08-16T08:37:18Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,75.9187,,
cbf1af8e473e,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,9.259,13.712,115.4879,138.4588,7.404,280180985,3.8368116380203316,258406311,7083.42,21.2276,48.296,True,True,True,True,0.0,,done,2026-08-16T08:37:18Z,2026-08-16T08:39:58Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,159.8369,,
5bb701f0e04d,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,9.5225,13.8101,53.7956,77.1282,13.292,285186422,3.7694700065348834,258406311,7706.0,21.1546,48.462,True,True,True,True,0.0,,done,2026-08-16T08:39:58Z,2026-08-16T08:41:37Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,98.4376,,
a961f2e89e9b,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,9.5118,13.8368,52.002,75.3507,13.606,291803435,3.68399249309728,258406311,6876.54,20.4021,50.25,True,True,True,True,0.0,,done,2026-08-16T08:41:37Z,2026-08-16T08:43:13Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,95.9082,,
332ee9495094,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,10.5478,12.6599,6.6449,29.8525,34.342,318241931,3.3779384778808423,258406311,6522.51,20.3392,50.405,True,True,True,True,0.0,,done,2026-08-16T08:43:13Z,2026-08-16T08:44:03Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,50.3447,,
855835326bf1,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,9.1977,12.5113,460.9444,482.6534,2.124,277329833,3.8762568468427268,258406311,7358.64,20.2466,50.636,True,True,True,True,0.0,,done,2026-08-16T08:44:03Z,2026-08-16T08:52:27Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,503.0522,,
daaff6715d49,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,gzip_9,fast,subprocess_cli,library_batch,2097152,128,20,9.1729,12.6009,22.1113,43.8851,23.361,365479466,2.9413462697792165,258406311,6069.4,23.2081,44.174,True,True,True,True,0.0,,done,2026-08-16T08:52:27Z,2026-08-16T08:53:34Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,67.2502,,
cd8946371da5,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,o200k_base,leb128,bz2_9,fast,subprocess_cli,library_batch,2097152,128,20,9.1416,12.7474,29.599,51.488,19.911,316941438,3.3917990363885457,258406311,5965.68,40.0586,25.593,True,True,True,True,0.0,,done,2026-08-16T08:53:34Z,2026-08-16T08:55:06Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,91.7,,
ffb32e487e16,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,15.1605,12.9975,115.5851,143.7431,7.132,278350746,3.862039816483912,261130552,6937.21,21.4285,47.843,True,True,True,True,0.0,,done,2026-08-16T08:55:06Z,2026-08-16T08:57:51Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,165.2525,,
98c78361a166,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,15.3608,13.4837,54.0187,82.8631,12.372,283261071,3.795091433513644,261130552,7683.0,20.998,48.824,True,True,True,True,0.0,,done,2026-08-16T08:57:51Z,2026-08-16T08:59:35Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,103.9416,,
d5ad5f268894,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,15.6418,13.348,52.3051,81.2949,12.611,290128019,3.705266618871444,261130552,6822.91,20.0427,51.151,True,True,True,True,0.0,,done,2026-08-16T08:59:35Z,2026-08-16T09:01:17Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,101.4181,,
e65a06627d19,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,14.9144,12.3507,6.914,34.1791,29.995,316308624,3.3985847442464925,261130552,6495.61,20.1017,51.001,True,True,True,True,0.0,,done,2026-08-16T09:01:17Z,2026-08-16T09:02:12Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,54.3595,,
7933eeae0485,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,15.1013,12.4522,455.9192,483.4727,2.12,275992138,3.8950445175362205,261130552,7348.52,20.1876,50.784,True,True,True,True,0.0,,done,2026-08-16T09:02:12Z,2026-08-16T09:10:36Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,503.7391,,
d141b383a3c6,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,gzip_9,fast,subprocess_cli,library_batch,2097152,128,20,14.7135,12.523,22.3269,49.5634,20.685,360621693,2.9809678254713314,261130552,6016.88,22.9051,44.759,True,True,True,True,0.0,,done,2026-08-16T09:10:36Z,2026-08-16T09:11:48Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,72.5469,,
d1af59808e24,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,cl100k_base,leb128,bz2_9,fast,subprocess_cli,library_batch,2097152,128,20,14.8082,12.8853,29.3769,57.0703,17.964,313905360,3.4246043584601424,261130552,6054.01,39.6543,25.853,True,True,True,True,0.0,,done,2026-08-16T09:11:48Z,2026-08-16T09:13:25Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,96.8032,,
e88a9243cd81,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,14.1192,14.8654,108.655,137.6396,7.448,280970616,3.8260287830240585,303622325,7691.29,22.1621,46.259,True,True,True,True,0.0,,done,2026-08-16T09:13:25Z,2026-08-16T09:16:05Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,159.8469,,
a71b5c16d967,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,14.3911,15.1496,51.1492,80.6899,12.705,285525641,3.76499168423196,303622325,8594.55,22.2479,46.081,True,True,True,True,0.0,,done,2026-08-16T09:16:05Z,2026-08-16T09:17:49Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,102.9839,,
c046f2e74327,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,14.0796,15.0689,50.3625,79.511,12.894,292477113,3.6755069583854927,303622325,7277.26,21.4021,47.902,True,True,True,True,0.0,,done,2026-08-16T09:17:49Z,2026-08-16T09:19:30Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,100.9593,,
76d5f99f2bd7,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,14.3534,13.9291,6.8614,35.1439,29.172,321325983,3.3455173900456097,303622325,6994.36,21.4411,47.815,True,True,True,True,0.0,,done,2026-08-16T09:19:30Z,2026-08-16T09:20:26Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,56.6313,,
72f317b8595a,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,13.9925,14.1375,430.9508,459.0809,2.233,278403042,3.8613143602073143,303622325,7642.32,21.3305,48.063,True,True,True,True,0.0,,done,2026-08-16T09:20:26Z,2026-08-16T09:28:27Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,480.4579,,
8a86456ed243,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,gzip_9,fast,subprocess_cli,library_batch,2097152,128,20,13.9351,14.2951,60.9381,89.1683,11.497,357186608,3.0096359715703564,303622325,6366.6,24.252,42.273,True,True,True,True,0.0,,done,2026-08-16T09:28:27Z,2026-08-16T09:30:21Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,113.4664,,
0ca4b444c2c6,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,leb128,bz2_9,fast,subprocess_cli,library_batch,2097152,128,20,14.185,14.3383,34.6179,63.1412,16.237,311168663,3.4547234083144165,303622325,6449.91,41.1905,24.889,True,True,True,True,0.0,,done,2026-08-16T09:30:21Z,2026-08-16T09:32:05Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,104.3764,,
9e6d9277ddc8,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,13.8732,5.6288,109.1573,128.6593,7.968,265566924,4.047950128006152,303622325,5342.03,12.3924,82.728,True,True,True,True,0.0,,done,2026-08-16T09:32:05Z,2026-08-16T09:34:27Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,141.0973,,
415f5725da99,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,14.6511,5.6795,51.9436,72.2742,14.185,270029253,3.9810563191092485,303622325,6112.39,12.5881,81.442,True,True,True,True,0.0,,done,2026-08-16T09:34:27Z,2026-08-16T09:35:52Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,84.9077,,
1383a5eed53c,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,lzma_tuned_lp1pb1,max,subprocess_cli,library_batch,2097152,128,20,14.0251,5.5757,108.7091,128.3099,7.99,264379209,4.066135412334939,303622325,5288.39,12.6004,81.363,True,True,True,True,0.0,,done,2026-08-16T09:35:52Z,2026-08-16T09:38:13Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,140.9544,,
239694aafc28,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,14.0937,5.7002,51.2642,71.0581,14.428,285382681,3.766877724440468,303622325,5027.02,11.867,86.391,True,True,True,True,0.0,,done,2026-08-16T09:38:13Z,2026-08-16T09:39:36Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,82.9729,,
b6d389f557c2,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,14.1019,5.3605,6.8461,26.3086,38.968,318051169,3.3799645113079273,303622325,4712.03,11.8169,86.757,True,True,True,True,0.0,,done,2026-08-16T09:39:36Z,2026-08-16T09:40:14Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,38.1699,,
ff56388b7029,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,13.6882,5.3158,424.555,443.559,2.311,272062970,3.9512972456339797,303622325,5473.85,11.9711,85.64,True,True,True,True,0.0,,done,2026-08-16T09:40:14Z,2026-08-16T09:47:50Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,455.5755,,
3c9612047917,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,gzip_9,fast,subprocess_cli,library_batch,2097152,128,20,13.8587,5.3991,63.3182,82.576,12.415,347006805,3.0979267510330235,303622325,3921.48,14.7088,69.7,True,True,True,True,0.0,,done,2026-08-16T09:47:50Z,2026-08-16T09:49:28Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,97.3308,,
a781a5f3cfb0,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,r50k_base,fixed_u16,bz2_9,fast,subprocess_cli,library_batch,2097152,128,20,13.7747,5.4636,35.678,54.9164,18.668,314032958,3.42321287181583,303622325,3952.86,30.9902,33.082,True,True,True,True,0.0,,done,2026-08-16T09:49:28Z,2026-08-16T09:50:54Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,85.9515,,
810178d58640,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,13.8629,14.469,111.0154,139.3473,7.357,279829956,3.8416246758084758,292797263,7448.78,21.8875,46.84,True,True,True,True,0.0,,done,2026-08-16T09:50:54Z,2026-08-16T09:53:35Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,161.2808,,
273e9bbe92e0,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,14.4857,14.7094,52.7506,81.9458,12.511,284246657,3.781932478453036,292797263,8253.34,21.576,47.516,True,True,True,True,0.0,,done,2026-08-16T09:53:35Z,2026-08-16T09:55:19Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,103.5676,,
face67ec88e2,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,14.3443,14.727,50.3103,79.3816,12.915,291617588,3.686340290284549,292797263,7187.26,20.7362,49.44,True,True,True,True,0.0,,done,2026-08-16T09:55:19Z,2026-08-16T09:56:59Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,100.1639,,
282ae1e3dfb8,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,14.0721,13.5601,6.8123,34.4445,29.764,320322722,3.355995657404535,292797263,6747.47,20.8284,49.221,True,True,True,True,0.0,,done,2026-08-16T09:56:59Z,2026-08-16T09:57:55Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,55.3196,,
fed2195ae2a1,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,13.8039,13.6263,440.0728,467.503,2.193,277610951,3.8723316213847774,292797263,7700.53,20.9747,48.878,True,True,True,True,0.0,,done,2026-08-16T09:57:55Z,2026-08-16T10:06:04Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,488.5234,,
0ffc2e54c729,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,gzip_9,fast,subprocess_cli,library_batch,2097152,128,20,13.5069,14.029,60.8134,88.3494,11.604,356407555,3.016214580524254,292797263,6291.86,23.9003,42.895,True,True,True,True,0.0,,done,2026-08-16T10:06:04Z,2026-08-16T10:07:56Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,112.2949,,
a2fdc9daa54e,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,leb128,bz2_9,fast,subprocess_cli,library_batch,2097152,128,20,13.8939,13.9723,31.7119,59.578,17.208,310957211,3.4570726324143677,292797263,6331.83,40.7536,25.156,True,True,True,True,0.0,,done,2026-08-16T10:07:56Z,2026-08-16T10:09:37Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,100.3772,,
97551c1c7925,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,fixed_u16,lzma_extreme,max,subprocess_cli,library_batch,2097152,128,20,14.4365,5.5538,111.0242,131.0146,7.825,264335564,4.066806780490574,292797263,5113.32,12.4249,82.512,True,True,True,True,0.0,,done,2026-08-16T10:09:37Z,2026-08-16T10:12:00Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,143.484,,
a63d5362adff,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,fixed_u16,lzma_fast,fast,subprocess_cli,library_batch,2097152,128,20,14.662,5.5156,52.4317,72.6094,14.119,268504437,4.003664431064877,292797263,5838.78,12.3935,82.721,True,True,True,True,0.0,,done,2026-08-16T10:12:00Z,2026-08-16T10:13:25Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,85.0478,,
925b56d64f7e,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,fixed_u16,lzma_tuned_lp1pb1,max,subprocess_cli,library_batch,2097152,128,20,13.8402,5.5084,110.8183,130.167,7.876,263129045,4.08545420745931,292797263,5251.12,12.3258,83.175,True,True,True,True,0.0,,done,2026-08-16T10:13:25Z,2026-08-16T10:15:48Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,142.5386,,
a209139ef006,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,fixed_u16,zstd_19,max,subprocess_cli,library_batch,2097152,128,20,14.7143,5.5996,51.1012,71.4151,14.356,284373086,3.7802510748151463,292797263,4921.03,11.6941,87.668,True,True,True,True,0.0,,done,2026-08-16T10:15:48Z,2026-08-16T10:17:12Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,83.1544,,
b7a18584064a,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,fixed_u16,zstd_12,fast,subprocess_cli,library_batch,2097152,128,20,14.3393,5.2458,6.6764,26.2616,39.038,317058604,3.390545629223801,292797263,4609.89,11.5676,88.627,True,True,True,True,0.0,,done,2026-08-16T10:17:12Z,2026-08-16T10:17:50Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,37.8732,,
936454f5115e,ratio_grid,1GB,1075001664,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,p50k_base,fixed_u16,zstd_22_long,max,subprocess_cli,library_batch,2097152,128,20,13.834,5.1548,435.3959,454.3848,2.256,270970624,3.967225849544488,292797263,5335.94,11.6139,88.274,True,True,True,True,0.0,,done,2026-08-16T10:17:50Z,2026-08-16T10:25:36Z,./corpus/pg19_1gb.txt,dfd7ec8b626488fcfe7ef501d412b57d6ff7c8f734191ede6e3e19e4557079c7,466.0432,,
